ticker,n,spec,window,dep,shock,cov_type,alpha,r2,beta,se,ci_low,ci_high,t,p,sample,dep_mode
XLP,201,ex_covid,m5_p5,car_raw,surprise_orth_bps,HC1,0.2590983481714897,0.034932614605500234,-2.528242567231624,1.1420939273786546,-4.766705531855691,-0.2897796026075573,-2.2136905788777566,0.026850071465793622,ex_covid,car_raw
IEF,171,ex_covid,m5_p5,car_raw,surprise_orth_bps,HC1,0.20857284283556593,0.07609639621712938,-1.9684946103190963,0.543315948058327,-3.0333743007396516,-0.903614919898541,-3.623112145619866,0.0002910795432772307,ex_covid,car_raw
XLRE,60,ex_covid,m5_p5,car_adj,surprise_orth_bps,HC1,-0.35377920643321725,0.03323398902899921,-3.293386530066831,2.491732745180896,-8.177092969720507,1.5903199095868445,-1.3217254283937006,0.18625959797617364,ex_covid,car_adj
QQQ,200,ex_covid,m5_p5,car_adj,surprise_orth_bps,HC1,0.0205034768664306,0.030374521715028302,-2.5908295481016212,1.4373678102063112,-5.408018688643195,0.22635959243995293,-1.8024819602226578,0.07146961043705903,ex_covid,car_adj
XLK,201,ex_covid,m5_p5,car_adj,surprise_orth_bps,HC1,0.14207575348336743,0.03605840903027202,-2.499720993757977,1.3848025013215979,-5.21388402204929,0.21444203453333532,-1.8051101087500545,0.07105745352793742,ex_covid,car_adj
XLE,201,ex_covid,m5_p5,car_adj,surprise_orth_bps,HC1,-0.035593801854357954,0.0017819439460128317,-0.8461469432592686,1.443683459166627,-3.67571452830206,1.983420641783522,-0.5861028176825624,0.5578064229171324,ex_covid,car_adj
XLI,201,ex_covid,m5_p5,car_adj,surprise_orth_bps,HC1,0.06523174874085814,0.004820371428172154,-0.5776382970162152,0.6018611665966478,-1.7572645072389066,0.6019879132064759,-0.9597533934322329,0.33717934391964144,ex_covid,car_adj
XLY,201,ex_covid,m5_p5,car_adj,surprise_orth_bps,HC1,-0.025077345404201083,0.0010947779331553775,-0.3684361446075852,1.0078953810672395,-2.3438747916836484,1.6070025024684778,-0.3655499881520003,0.7147008994591775,ex_covid,car_adj
SPY,202,ex_covid,m5_p5,car_adj,surprise_orth_bps,HC1,0.0,,0.0,0.0,0.0,0.0,,,ex_covid,car_adj
XLF,201,ex_covid,m5_p5,car_adj,surprise_orth_bps,HC1,-0.02452905771138611,9.81988455406313e-06,0.04160913332976108,1.0044404318562525,-1.927057937724352,2.0102762043838744,0.04142518760705946,0.9669569332214928,ex_covid,car_adj
XLB,201,ex_covid,m5_p5,car_adj,surprise_orth_bps,HC1,-0.16066451306778112,0.0011139195086538045,0.46654211239990145,1.1117573965458256,-1.712462344375932,2.645546569175735,0.4196438124445354,0.6747456771919969,ex_covid,car_adj
XLV,201,ex_covid,m5_p5,car_adj,surprise_orth_bps,HC1,0.10226924331108202,0.008661592784118155,0.9624960539272694,0.9173453845848464,-0.8354678612430743,2.7604599690976133,1.0492188330601961,0.294077412705275,ex_covid,car_adj
TLT,171,ex_covid,m5_p5,car_adj,surprise_orth_bps,HC1,-0.05888098201511255,0.002460945256495317,1.2876501343403302,2.6078936372284893,-3.823727470138674,6.399027738819335,0.4937510165133752,0.6214820307783445,ex_covid,car_adj
XLU,201,ex_covid,m5_p5,car_adj,surprise_orth_bps,HC1,0.029139480502652873,0.010532257038838977,1.4312275407265533,0.9008539274404275,-0.33441371238814366,3.1968687938412503,1.5887454082517711,0.11211788274779852,ex_covid,car_adj
GLD,152,ex_covid,m5_p5,car_adj,surprise_orth_bps,HC1,-0.2563612638941967,0.0023715250356806106,1.488499525725331,3.8988180894164026,-6.153043511804082,9.130042563254746,0.38178224569285774,0.7026228889393997,ex_covid,car_adj
IEF,171,ex_covid,m5_p5,car_adj,surprise_orth_bps,HC1,-0.08501320643937105,0.020110438052451718,3.0091722189963037,2.216418049539922,-1.3349273327864568,7.353271770779064,1.3576735758946465,0.1745672850292267,ex_covid,car_adj
XLP,201,ex_covid,m5_p5,car_adj,surprise_orth_bps,HC1,-0.014712396232822111,0.053636886495186054,3.073210541959951,1.060722587007747,0.9942324738366131,5.1521886100832885,2.897280193334382,0.003764134067280632,ex_covid,car_adj
SPY,202,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.285294604939032,0.07287347360502794,-2.869103447818592,0.7646915714961898,-4.3678713872324595,-1.370335508404724,-3.7519747238810615,0.00017544715646541516,ex_covid,auto
GLD,152,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.22623835660262478,0.030850664952384754,-2.323252610953608,1.2363070309688464,-4.746369865486192,0.09986464357897643,-1.8791874128006567,0.06021890772306061,ex_covid,auto
XLRE,60,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.20414205277626352,0.036598698879166336,-1.7350854686873862,1.3855157558442415,-4.45064645015489,0.9804755127801178,-1.2523029502686098,0.21045949426167254,ex_covid,auto
XLY,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.10463610757062894,0.08822010527822899,-1.6810390899048688,0.5331617523897234,-2.7260169225229887,-0.6360612572867488,-3.1529626466455256,0.0016162248661214672,ex_covid,auto
TLT,171,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.3344328605320499,0.031496602786029504,-1.531109732141584,0.8858380704561809,-3.267320446370153,0.2051009820869854,-1.7284307179901481,0.08391103220510238,ex_covid,auto
XLK,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.23842806122623997,0.0373160427048812,-1.3549309928605213,0.9746771941123306,-3.2652631898732443,0.5554012041522018,-1.3901330625618054,0.16448847510137843,ex_covid,auto
QQQ,200,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.25500659964227557,0.03240754917672728,-1.3127554084468605,1.1606298261536827,-3.587548067091063,0.9620372501973417,-1.1310715775738083,0.25802496600735914,ex_covid,auto
IEF,171,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.19525263412297478,0.05665285531597197,-1.0553139395234437,0.3796077632002865,-1.7993314836478147,-0.31129639539907283,-2.7800114798143496,0.005435697683513535,ex_covid,auto
XLF,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,-0.10864026210508884,0.014503411164136448,-0.8948003363484031,0.5432103537740371,-1.959473065774777,0.1698723930779711,-1.6472446265643517,0.09950777447468197,ex_covid,auto
XLB,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,-0.0409534757402524,0.005551494193360873,-0.5734675644223631,0.7654072842277277,-2.073638275013322,0.9267031461685955,-0.7492319138313065,0.45371743697030653,ex_covid,auto
XLI,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.023291965265702125,0.014710069303552231,-0.4836586956982582,0.3604701705077801,-1.1901672473945195,0.22284985599800317,-1.341744020086176,0.1796790086712884,ex_covid,auto
XLE,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,-0.116264808984088,0.00010447812054903416,-0.10862738160923348,1.1733382412377535,-2.4083280761188,2.191073312900333,-0.09257976753117886,0.9262374178752635,ex_covid,auto
XLV,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.032005942720306296,0.02518735384298787,0.9690991450380503,0.49276347195099846,0.0033004871171801037,1.9348978029589206,1.9666618980524184,0.04922220229477157,ex_covid,auto
XLU,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,-0.2391006477591652,0.02673566774427716,1.194908917669109,0.7749470362444614,-0.3239593632960912,2.7137771986343093,1.5419233338317695,0.12309222495691845,ex_covid,auto
XLP,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,-0.22154824531169307,0.07912840995353587,1.9201214656766348,0.7435965268260722,0.4626990540684609,3.377543877284808,2.5822087602700066,0.009817018168543417,ex_covid,auto
XLY,201,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.37139948851988314,0.12925400139558219,-4.562606359164235,0.9313716207405388,-6.388061192038388,-2.7371515262900803,-4.898803289213903,9.642211616413691e-07,ex_covid,car_raw
XLK,201,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.505191442175494,0.09985407772798338,-4.236498262119887,1.494189616406485,-7.165056096350315,-1.3079404278894573,-2.835315019996347,0.0045780518489039945,ex_covid,car_raw
QQQ,200,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.527989063986592,0.09068298318396772,-4.189660461452684,1.689678142610597,-7.501368766433987,-0.8779521564713801,-2.479561258323167,0.013154413217203443,ex_covid,car_raw
XLF,201,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.15812311884416527,0.06495887949193335,-3.776367605607768,0.9396196876789706,-5.617988352623325,-1.9347468585922116,-4.019038399393349,5.843614754837369e-05,ex_covid,car_raw
XLB,201,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.22580990520900174,0.07677711617104155,-3.455034833681729,0.8839684641952243,-5.187581186973553,-1.722488480389905,-3.9085498789000748,9.285177869771737e-05,ex_covid,car_raw
XLI,201,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.29005534621495616,0.09641580583924458,-3.365225964957625,0.7118509140584064,-4.760428118874019,-1.9700238110412314,-4.727430840499719,2.273784714833084e-06,ex_covid,car_raw
XLE,201,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.15049857196516608,0.0401167164524886,-2.990194650868598,1.0436258652013244,-5.035663759997647,-0.9447255417395491,-2.8651979129434126,0.00416748688221917,ex_covid,car_raw
SPY,202,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.285294604939032,0.07287347360502794,-2.869103447818592,0.7646915714961898,-4.3678713872324595,-1.370335508404724,-3.7519747238810615,0.00017544715646541516,ex_covid,car_raw
XLRE,60,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.3217295231348551,0.04433251979129205,-2.666786268547895,2.3239065311213736,-7.221559372983196,1.887986835887407,-1.147544547439724,0.25115663296419566,ex_covid,car_raw
GLD,152,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.22623835660262478,0.030850664952384754,-2.323252610953608,1.2363070309688464,-4.746369865486192,0.09986464357897643,-1.8791874128006567,0.06021890772306061,ex_covid,car_raw
XLV,201,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.2987693236695603,0.039507564207603485,-1.9124681242213142,0.7174064104838022,-3.3185588510477246,-0.5063773973949038,-2.6658085239740057,0.007680342293066572,ex_covid,car_raw
XLU,201,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.02766273319008888,0.02619115624934054,-1.6866583515902565,0.780520514871833,-3.216450449933709,-0.1568662532468042,-2.1609404486533164,0.030699939852558793,ex_covid,car_raw
TLT,171,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.3344328605320499,0.031496602786029504,-1.531109732141584,0.8858380704561809,-3.267320446370153,0.2051009820869854,-1.7284307179901481,0.08391103220510238,ex_covid,car_raw
IEF,171,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.19525263412297478,0.05665285531597197,-1.0553139395234437,0.3796077632002865,-1.7993314836478147,-0.31129639539907283,-2.7800114798143496,0.005435697683513535,ex_covid,car_raw
XLP,201,ex_covid,m1_p1,car_raw,surprise_bps,HC1,0.045215135637561056,0.011033817666842083,-0.9614458035827299,0.725360065864887,-2.3831254085015097,0.46023380133604996,-1.3254738561273631,0.18501403506888203,ex_covid,car_raw
XLRE,60,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.20414205277626352,0.036598698879166336,-1.7350854686873862,1.3855157558442415,-4.45064645015489,0.9804755127801178,-1.2523029502686098,0.21045949426167254,ex_covid,car_adj
XLY,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.10463610757062894,0.08822010527822899,-1.6810390899048688,0.5331617523897234,-2.7260169225229887,-0.6360612572867488,-3.1529626466455256,0.0016162248661214672,ex_covid,car_adj
XLK,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.23842806122623997,0.0373160427048812,-1.3549309928605213,0.9746771941123306,-3.2652631898732443,0.5554012041522018,-1.3901330625618054,0.16448847510137843,ex_covid,car_adj
QQQ,200,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.25500659964227557,0.03240754917672728,-1.3127554084468605,1.1606298261536827,-3.587548067091063,0.9620372501973417,-1.1310715775738083,0.25802496600735914,ex_covid,car_adj
XLF,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,-0.10864026210508884,0.014503411164136448,-0.8948003363484031,0.5432103537740371,-1.959473065774777,0.1698723930779711,-1.6472446265643517,0.09950777447468197,ex_covid,car_adj
XLB,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,-0.0409534757402524,0.005551494193360873,-0.5734675644223631,0.7654072842277277,-2.073638275013322,0.9267031461685955,-0.7492319138313065,0.45371743697030653,ex_covid,car_adj
XLI,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.023291965265702125,0.014710069303552231,-0.4836586956982582,0.3604701705077801,-1.1901672473945195,0.22284985599800317,-1.341744020086176,0.1796790086712884,ex_covid,car_adj
XLE,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,-0.116264808984088,0.00010447812054903416,-0.10862738160923348,1.1733382412377535,-2.4083280761188,2.191073312900333,-0.09257976753117886,0.9262374178752635,ex_covid,car_adj
SPY,202,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.0,,0.0,0.0,0.0,0.0,,,ex_covid,car_adj
GLD,152,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.06303377001304704,0.002453110470617026,0.9653382248475297,1.9311591295326553,-2.819664117452196,4.750340567147256,0.49987502846600923,0.6171630764889611,ex_covid,car_adj
XLV,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.032005942720306296,0.02518735384298787,0.9690991450380503,0.49276347195099846,0.0033004871171801037,1.9348978029589206,1.9666618980524184,0.04922220229477157,ex_covid,car_adj
XLU,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,-0.2391006477591652,0.02673566774427716,1.194908917669109,0.7749470362444614,-0.3239593632960912,2.7137771986343093,1.5419233338317695,0.12309222495691845,ex_covid,car_adj
TLT,171,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.15691240850918645,0.007481428733021822,1.3914019333358731,1.4577955055228764,-1.4658247543133263,4.248628620985072,0.9544561826844229,0.33985277893877186,ex_covid,car_adj
IEF,171,ex_covid,m1_p1,car_adj,surprise_bps,HC1,0.01773218210011117,0.020021030997154465,1.8671977259540131,1.109707485178348,-0.30778897837006464,4.042184430278091,1.6826035247062647,0.09245186891386782,ex_covid,car_adj
XLP,201,ex_covid,m1_p1,car_adj,surprise_bps,HC1,-0.22154824531169307,0.07912840995353587,1.9201214656766348,0.7435965268260722,0.4626990540684609,3.377543877284808,2.5822087602700066,0.009817018168543417,ex_covid,car_adj
SPY,202,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.3253996130450412,0.07659206982552103,-3.2560174960431376,1.1282056202382142,-5.467259878865711,-1.0447751132205645,-2.886014249207204,0.0039015449267148085,ex_covid,auto
XLY,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,0.12087285252859148,0.05569318963042669,-1.4784368932723886,0.5206048935971656,-2.4988037348981402,-0.45807005164663717,-2.839844403030863,0.004513554354316895,ex_covid,auto
XLK,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,0.2542706924745923,0.030178957546349583,-1.3487430589307454,1.060001880432669,-3.4263085681235097,0.7288224502620184,-1.2723968549755957,0.20323215095485625,ex_covid,auto
QQQ,200,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,0.2716311849784958,0.02778230682605165,-1.3454910381466332,1.2209235007177701,-3.7384571274320253,1.0474750511387594,-1.1020273074894789,0.27044979996876295,ex_covid,auto
XLRE,60,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,0.181515056435274,0.01681616004838793,-1.281846601843512,1.4444795331757714,-4.112974463273254,1.5492812595862302,-0.8874107056576277,0.3748578217773396,ex_covid,auto
TLT,171,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.3380286151375512,0.01722173680497896,-1.2092956208272017,0.8627553953765309,-2.900265123232817,0.48167388157841357,-1.4016668308396156,0.161014759919195,ex_covid,auto
XLF,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,-0.09466254194991802,0.01760165275464254,-1.0911275033796959,0.822036387833817,-2.702289217515377,0.5200342107559853,-1.3273469636240462,0.18439393518739733,ex_covid,auto
IEF,171,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.20097870319661088,0.04160958366947731,-0.9660219716750191,0.46897098889425914,-1.8851882197019005,-0.04685572364813758,-2.0598757589519723,0.03941041967733273,ex_covid,auto
GLD,152,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.19780056566491233,0.0013755857514168301,-0.5377972542384181,1.9442805245017452,-4.348517058104485,3.2729225496276486,-0.276604763284474,0.7820836067877404,ex_covid,auto
XLE,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,-0.1118625897100123,0.0005940096882595114,-0.2867022617464398,1.2684282690575386,-2.772775986071697,2.199371462578817,-0.22602954281322027,0.8211784430039855,ex_covid,auto
XLI,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,0.022677439678121355,0.0007890362208395896,-0.12399033411448632,0.37748640450498605,-0.8638500915977775,0.6158694233688048,-0.32846304564817397,0.7425615810079571,ex_covid,auto
XLB,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,-0.04886751695604,0.0009504629373979778,0.2626511016310651,0.815798912383297,-1.3362853852671444,1.8615875885292745,0.3219556898693932,0.7474862629805794,ex_covid,auto
XLV,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,0.0217463402088115,0.01787138983471559,0.9035742007043369,0.5618260034898956,-0.19758453171393342,2.004732933122607,1.6082812028841726,0.1077736055637679,ex_covid,auto
XLU,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,-0.2549921162367595,0.025784912636915402,1.2989123200803863,0.8261508627056331,-0.3203136166193494,2.918138256780122,1.5722459162318922,0.11589353051928762,ex_covid,auto
XLP,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,-0.24496078902009355,0.0677172097667692,1.9661639555039634,0.8024043083796539,0.3934804100400705,3.5388475009678566,2.45034072595443,0.014272108908570714,ex_covid,auto
XLY,201,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.42815132406435763,0.11365511282440177,-4.735798450988002,1.2336672118510008,-7.1537417551239075,-2.3178551468520956,-3.838797372171694,0.00012363840926122799,ex_covid,car_raw
QQQ,200,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.586690912894168,0.08965515248642808,-4.611471104154035,1.8495203262862476,-8.236464332349849,-0.9864778759582193,-2.4933335625533015,0.0126549898554134,ex_covid,car_raw
XLK,201,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.5615491640103584,0.09633939093958444,-4.606104616646359,1.6836202730687584,-7.905939715502616,-1.3062695177901014,-2.7358334241549294,0.006222251457061964,ex_covid,car_raw
XLF,201,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.21261592958584827,0.07029935220190542,-4.348489061095311,1.6967562963842724,-7.674070292550053,-1.0229078296405674,-2.5628247676827765,0.0103824434878186,ex_covid,car_raw
XLE,201,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.19541588182575384,0.04599536687962347,-3.5440638194620537,1.5182243270361384,-6.519728820905446,-0.568398818018662,-2.3343479328781,0.019577510767233578,ex_covid,car_raw
XLI,201,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.32995591121388745,0.07944838499135176,-3.381351891830099,0.9988623408422395,-5.33908610539426,-1.4236176782659378,-3.385203099136711,0.0007112560712028618,ex_covid,car_raw
SPY,202,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.3253996130450412,0.07659206982552103,-3.2560174960431376,1.1282056202382142,-5.467259878865711,-1.0447751132205645,-2.886014249207204,0.0039015449267148085,ex_covid,car_raw
XLB,201,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.2584109545797261,0.04707834359107721,-2.9947104560845483,1.1169905536349787,-5.183971712280562,-0.8054491998885347,-2.681052625144393,0.0073390973432397675,ex_covid,car_raw
XLRE,60,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.3191710447352849,0.0373877804808731,-2.669171228018995,2.282136514720659,-7.14207660467525,1.8037341486372598,-1.1695931469488408,0.24216473650020154,ex_covid,car_raw
XLV,201,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.32902481174457787,0.04884395886226167,-2.3537873570112775,0.9663849402604794,-4.24786703512371,-0.459707678898846,-2.4356622904086622,0.014864554944208175,ex_covid,car_raw
XLU,201,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.05228635529900655,0.028821038736687954,-1.9584492376352278,1.1490927336042198,-4.210629610396177,0.2937311351257219,-1.7043439405385477,0.08831685043163572,ex_covid,car_raw
XLP,201,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.06231768251567263,0.0162422492082247,-1.291197602211651,1.0052159603568624,-3.2613846811959437,0.6789894767726422,-1.28449771306184,0.1989678632592189,ex_covid,car_raw
TLT,171,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.3380286151375512,0.01722173680497896,-1.2092956208272017,0.8627553953765309,-2.900265123232817,0.48167388157841357,-1.4016668308396156,0.161014759919195,ex_covid,car_raw
IEF,171,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.20097870319661088,0.04160958366947731,-0.9660219716750191,0.46897098889425914,-1.8851882197019005,-0.04685572364813758,-2.0598757589519723,0.03941041967733273,ex_covid,car_raw
GLD,152,ex_covid,m1_p1,car_raw,surprise_orth_bps,HC1,0.19780056566491233,0.0013755857514168301,-0.5377972542384181,1.9442805245017452,-4.348517058104485,3.2729225496276486,-0.276604763284474,0.7820836067877404,ex_covid,car_raw
XLY,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,0.12087285252859148,0.05569318963042669,-1.4784368932723886,0.5206048935971656,-2.4988037348981402,-0.45807005164663717,-2.839844403030863,0.004513554354316895,ex_covid,car_adj
XLK,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,0.2542706924745923,0.030178957546349583,-1.3487430589307454,1.060001880432669,-3.4263085681235097,0.7288224502620184,-1.2723968549755957,0.20323215095485625,ex_covid,car_adj
QQQ,200,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,0.2716311849784958,0.02778230682605165,-1.3454910381466332,1.2209235007177701,-3.7384571274320253,1.0474750511387594,-1.1020273074894789,0.27044979996876295,ex_covid,car_adj
XLRE,60,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,0.181515056435274,0.01681616004838793,-1.281846601843512,1.4444795331757714,-4.112974463273254,1.5492812595862302,-0.8874107056576277,0.3748578217773396,ex_covid,car_adj
XLF,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,-0.09466254194991802,0.01760165275464254,-1.0911275033796959,0.822036387833817,-2.702289217515377,0.5200342107559853,-1.3273469636240462,0.18439393518739733,ex_covid,car_adj
XLE,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,-0.1118625897100123,0.0005940096882595114,-0.2867022617464398,1.2684282690575386,-2.772775986071697,2.199371462578817,-0.22602954281322027,0.8211784430039855,ex_covid,car_adj
XLI,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,0.022677439678121355,0.0007890362208395896,-0.12399033411448632,0.37748640450498605,-0.8638500915977775,0.6158694233688048,-0.32846304564817397,0.7425615810079571,ex_covid,car_adj
SPY,202,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,0.0,,0.0,0.0,0.0,0.0,,,ex_covid,car_adj
XLB,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,-0.04886751695604,0.0009504629373979778,0.2626511016310651,0.815798912383297,-1.3362853852671444,1.8615875885292745,0.3219556898693932,0.7474862629805794,ex_covid,car_adj
XLV,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,0.0217463402088115,0.01787138983471559,0.9035742007043369,0.5618260034898956,-0.19758453171393342,2.004732933122607,1.6082812028841726,0.1077736055637679,ex_covid,car_adj
XLU,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,-0.2549921162367595,0.025784912636915402,1.2989123200803863,0.8261508627056331,-0.3203136166193494,2.918138256780122,1.5722459162318922,0.11589353051928762,ex_covid,car_adj
TLT,171,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,0.13413345360307616,0.01216454988806348,1.8950815296139838,1.760727182289036,-1.5558803342732173,5.346043393501184,1.0763061697896208,0.28179035024024657,ex_covid,car_adj
XLP,201,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,-0.24496078902009355,0.0677172097667692,1.9661639555039634,0.8024043083796539,0.3934804100400705,3.5388475009678566,2.45034072595443,0.014272108908570714,ex_covid,car_adj
IEF,171,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,-0.0029164583378642906,0.023015817854120213,2.1383551787661657,1.527941655021291,-0.8563554355540882,5.133065793086419,1.399500544892448,0.16166293505887142,ex_covid,car_adj
GLD,152,ex_covid,m1_p1,car_adj,surprise_orth_bps,HC1,-0.007709374256034657,0.022280629271514085,3.1892991236112014,3.203159250310376,-3.0887776437434553,9.467375890965858,0.9956729823227393,0.3194090614912243,ex_covid,car_adj
SPY,202,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.2161898361611582,0.0876861975737655,-2.4163074313037676,0.5827643313903228,-3.558504532303365,-1.2741103303041699,-4.146285730183747,3.379121027403188e-05,ex_covid,auto
XLK,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,0.22133289661013922,0.057134838258823706,-1.6668354782907666,1.0483860267137812,-3.721634332544825,0.3879633759632916,-1.5899062328363402,0.1118559425221265,ex_covid,auto
QQQ,200,ex_covid,d0_p1,car_adj,surprise_bps,HC1,0.2618408267842392,0.049561517158620894,-1.6399054988107675,1.088797575451563,-3.773909533150363,0.4940985355288283,-1.5061619678300995,0.1320256000232147,ex_covid,auto
GLD,152,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.12429420278362803,0.02135753292906073,-1.6321642955362359,1.0035260920697375,-3.5990392935391484,0.334710702466676,-1.6264293558824705,0.10385835016356836,ex_covid,auto
TLT,171,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.21173492534782337,0.031240676938516954,-1.3679935732711856,0.7802949851366531,-2.8973436414562426,0.161356494913871,-1.7531748881246612,0.0795719920785323,ex_covid,auto
XLY,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,0.1353089636843114,0.07341208029249147,-1.2689748210868657,0.4101965027513358,-2.072945193063769,-0.46500444910996236,-3.093577864695077,0.001977586509251861,ex_covid,auto
XLRE,60,ex_covid,d0_p1,car_adj,surprise_bps,HC1,0.12435706345310092,0.02441531022825505,-1.14534426245681,1.1088603927856817,-3.318670696199684,1.027982171286064,-1.0329021307898585,0.3016497015253232,ex_covid,auto
IEF,171,ex_covid,d0_p1,car_raw,surprise_bps,HC1,0.13166202853747352,0.08210651417341941,-1.1157613182210055,0.33638152307018715,-1.775056988503302,-0.4564656479387095,-3.3169518588219193,0.0009100529597678126,ex_covid,auto
XLB,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,-0.051062683645694204,0.010374807376450246,-0.6598086569802369,0.5621304369048243,-1.761564067927458,0.441946753966984,-1.1737643323731834,0.24048943415600388,ex_covid,auto
XLF,201,ex_covid,d0_p1,car_adj,surprise_bps,HC1,-0.03609813699873884,0.010397749923983013,-0.6302988427928975,0.6510961835911468,-1.9064239131030243,0.6458262275172293,-0.9680579592963657,0.3330154243502641,ex_covid,auto
