meeting_id,meeting_date,announcement_timestamp,scheduled,emergency,target_before,target_after,target_after_asof,raw_change_bps,surprise_bps,surprise_orth_bps,surprise_source,date_validated_official,official_source,official_release_title,hf_tnote02_bps,hf_tnote10_bps,hf_tbond_bps
FOMC20071211,2007-12-11,2007-12-11 14:15:00,True,False,4.5,4.25,2007-12-16,-25.0,8.160096932210894,10.12515266716567,BauerSwanson2023_MPS_FRBSF,True,statement,,-11.841185370689205,-6.702604080278653,-5.27988186933791
FOMC20080122,2008-01-22,2008-01-22 08:30:00,False,True,4.25,3.5,2008-01-27,-75.0,-8.48106826266895,-4.598409382744566,BauerSwanson2023_MPS_FRBSF,True,press_release,FOMC statement,-1.143214770001043,1.769613694663856,3.17103581067218
FOMC20080130,2008-01-30,2008-01-30 14:15:00,True,False,3.5,3.0,2008-02-04,-50.0,-10.55680869849384,-7.0241561918214295,BauerSwanson2023_MPS_FRBSF,True,statement,,-2.872111823919053,0.9413127609736225,1.3603621490688163
FOMC20080311,2008-03-11,2008-03-11 08:30:00,False,True,3.0,3.0,2008-03-16,0.0,8.9855598468189,10.91013192499562,BauerSwanson2023_MPS_FRBSF,True,statement,,11.964853731031964,7.263213973134441,5.123233703206538
FOMC20080318,2008-03-18,2008-03-18 14:15:00,True,False,3.0,2.25,2008-03-23,-75.0,3.313650780833365,5.905612216218422,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.9468140577745334,-2.316519274806746,-2.5221626656772735
FOMC20080430,2008-04-30,2008-04-30 14:15:00,True,False,2.25,2.0,2008-05-05,-25.0,-6.517250459669629,-6.277227691133952,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.7280408929689128,0.0,0.10717645370621344
FOMC20080625,2008-06-25,2008-06-25 14:15:00,True,False,2.0,2.0,2008-06-30,0.0,-4.977840580952502,-5.562776042545482,BauerSwanson2023_MPS_FRBSF,True,statement,,-6.5952008346374535,-1.4202409268779252,-1.2141571299987142
FOMC20080805,2008-08-05,2008-08-05 14:15:00,True,False,2.0,2.0,2008-08-10,0.0,-1.91299381958742,0.472262221219209,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.7692347817015283,1.041435512874469,1.7851852444971137
FOMC20080916,2008-09-16,2008-09-16 14:15:00,True,False,2.0,2.0,2008-09-21,0.0,10.3027269644867,16.070258431026772,BauerSwanson2023_MPS_FRBSF,True,statement,,8.351585314977054,3.17982400527477,2.004792395019052
FOMC20081008,2008-10-08,2008-10-08 07:00:00,False,True,2.0,1.5,2008-10-13,-50.0,1.658071395530554,11.27973316985295,BauerSwanson2023_MPS_FRBSF,True,statement,,3.214632111383428,3.4732332955110468,3.9414638020729913
FOMC20081029,2008-10-29,2008-10-29 14:15:00,True,False,1.5,1.0,2008-11-03,-50.0,-4.698500987771537,6.882918671767962,BauerSwanson2023_MPS_FRBSF,True,statement,,-6.237355302951299,-6.254706986124763,-4.354898158683354
FOMC20081216,2008-12-16,2008-12-16 14:15:00,True,False,1.0,0.125,2008-12-21,-87.5,-24.95409644351183,-11.95047378879351,BauerSwanson2023_MPS_FRBSF,True,meeting,,-12.385866166353972,-11.845437126648383,-3.5189468336000127
FOMC20090128,2009-01-28,2009-01-28 14:15:00,True,False,0.125,0.125,2009-02-02,0.0,-0.06330734820798846,2.758331527722269,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.9344766472060049,1.4277252678008823,1.7669091471908371
FOMC20090318,2009-03-18,2009-03-18 14:15:00,True,False,0.125,0.125,2009-03-23,0.0,-5.812454019834648,-2.669843195218831,BauerSwanson2023_MPS_FRBSF,True,statement,,-7.501563803169307,-29.574281049855582,-31.74116159669437
FOMC20090429,2009-04-29,2009-04-29 14:15:00,True,False,0.125,0.125,2009-05-04,0.0,2.611521858483146,3.476349849040419,BauerSwanson2023_MPS_FRBSF,True,statement,,2.997341396027733,6.42843594704298,6.516973042583765
FOMC20090624,2009-06-24,2009-06-24 14:15:00,True,False,0.125,0.125,2009-06-29,0.0,5.491943584872819,6.010650546473328,BauerSwanson2023_MPS_FRBSF,True,statement,,4.905437105770735,8.447695758564437,7.555115817022669
FOMC20090812,2009-08-12,2009-08-12 14:15:00,True,False,0.125,0.125,2009-08-17,0.0,-0.5978867369350781,0.5948560131932316,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.5648297794692665,2.31640575283187,2.722597825047039
FOMC20090923,2009-09-23,2009-09-23 14:15:00,True,False,0.125,0.125,2009-09-28,0.0,-9.863125845306204,-9.63890124851424,BauerSwanson2023_MPS_FRBSF,True,statement,,-9.207151793160968,-6.272282574169366,-6.334515067105595
FOMC20091104,2009-11-04,2009-11-04 14:15:00,True,False,0.125,0.125,2009-11-09,0.0,-1.299005780397804,0.07028995507070995,BauerSwanson2023_MPS_FRBSF,True,statement,,-3.7444091122347913,1.3469890534122368,2.5150585655027737
FOMC20091216,2009-12-16,2009-12-16 14:15:00,True,False,0.125,0.125,2009-12-21,0.0,1.5129735533885948,0.6268429902530792,BauerSwanson2023_MPS_FRBSF,True,statement,,0.9372426374771958,2.9572033790811534,2.950908124320593
FOMC20100127,2010-01-27,2010-01-27 14:15:00,True,False,0.125,0.125,2010-02-01,0.0,3.805560811759291,6.618308554029795,BauerSwanson2023_MPS_FRBSF,True,statement,,5.2364072355731635,3.1984808454425364,2.0922771490966845
FOMC20100316,2010-03-16,2010-03-16 14:15:00,True,False,0.125,0.125,2010-03-21,0.0,-3.06178735055526,-1.845404861211512,BauerSwanson2023_MPS_FRBSF,True,statement,,-4.315366972477063,-2.5373210050353237,-0.21084910145478752
FOMC20100428,2010-04-28,2010-04-28 14:15:00,True,False,0.125,0.125,2010-05-03,0.0,0.10951527844777549,0.06589837417751872,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.7501303305181941,0.5936204836126013,0.9503875722221337
FOMC20100623,2010-06-23,2010-06-23 14:15:00,True,False,0.125,0.125,2010-06-28,0.0,1.559089176787364,2.876572274298416,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.7451266548524965,-0.6517331175890577,-0.3896232598788938
FOMC20100810,2010-08-10,2010-08-10 14:15:00,True,False,0.125,0.125,2010-08-15,0.0,-1.618372540262027,-1.058775061792081,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.1145567311200293,-6.064309086332746,-5.468988954970263
FOMC20100921,2010-09-21,2010-09-21 14:15:00,True,False,0.125,0.125,2010-09-26,0.0,-0.21576971089130517,-1.9785785409824501,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.299718574108818,-1.4951214605441834,-0.27411058393600196
FOMC20101103,2010-11-03,2010-11-03 14:15:00,True,False,0.125,0.125,2010-11-08,0.0,0.5789649284985735,-0.7698665997225884,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.555242860120909,1.548926014319809,11.988674062987025
FOMC20101214,2010-12-14,2010-12-14 14:15:00,True,False,0.125,0.125,2010-12-19,0.0,0.517070107889121,-0.6553881205525279,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.1177421036172208,0.3301523819166709,0.9213628442790346
FOMC20110126,2011-01-26,2011-01-26 14:15:00,True,False,0.125,0.125,2011-01-31,0.0,-0.2519239275948007,-0.7124744323667906,BauerSwanson2023_MPS_FRBSF,True,statement,,-3.162774940060461,0.16444078739160706,1.7455134793264289
FOMC20110315,2011-03-15,2011-03-15 14:15:00,True,False,0.125,0.125,2011-03-20,0.0,1.577372768771453,0.3165068702968454,BauerSwanson2023_MPS_FRBSF,True,statement,,2.9771199249491844,2.5389543920840127,1.4142619399001475
FOMC20110427,2011-04-27,2011-04-27 12:30:00,True,False,0.125,0.125,2011-05-02,0.0,-0.2546691809397052,-2.592868204445226,BauerSwanson2023_MPS_FRBSF,True,statement,,-2.046440112582091,-1.5597630739634485,-0.9104662248942189
FOMC20110622,2011-06-22,2011-06-22 12:30:00,True,False,0.125,0.125,2011-06-27,0.0,1.396011581572592,2.1789542196829643,BauerSwanson2023_MPS_FRBSF,True,statement,,1.6679174484052532,2.144405788332577,1.4545653157722258
FOMC20110809,2011-08-09,2011-08-09 14:15:00,True,False,0.125,0.125,2011-08-14,0.0,-1.15449982215514,-0.8492975482646273,BauerSwanson2023_MPS_FRBSF,True,statement,,-9.418447107868683,-5.694870286708299,2.9007952800206804
FOMC20110921,2011-09-21,2011-09-21 14:15:00,True,False,0.125,0.125,2011-09-26,0.0,6.993551336086035,6.37589553476803,BauerSwanson2023_MPS_FRBSF,True,statement,,3.876595966439105,0.07472461596103411,-6.6034007318410985
FOMC20111102,2011-11-02,2011-11-02 12:30:00,True,False,0.125,0.125,2011-11-07,0.0,2.33082846561619,1.891459902409567,BauerSwanson2023_MPS_FRBSF,True,statement,,1.6622544165928395,1.2752970606629142,0.16633763337151125
FOMC20111213,2011-12-13,2011-12-13 14:15:00,True,False,0.125,0.125,2011-12-18,0.0,1.7474648976026779,1.7581064461851652,BauerSwanson2023_MPS_FRBSF,True,statement,,0.1845119599770702,-0.5987581054236061,-1.7263085151132747
FOMC20120125,2012-01-25,2012-01-25 12:30:00,True,False,0.125,0.125,2012-01-30,0.0,-1.162951957444135,-3.4932778175200374,BauerSwanson2023_MPS_FRBSF,True,statement,,-2.0289734236581554,-4.928304434248853,-2.816983122362869
FOMC20120313,2012-03-13,2012-03-13 14:15:00,True,False,0.125,0.125,2012-03-18,0.0,2.150466746481436,-0.9290356601912141,BauerSwanson2023_MPS_FRBSF,True,statement,,0.9249048934285267,3.6756871670459947,3.637619770312819
FOMC20120425,2012-04-25,2012-04-25 12:30:00,True,False,0.125,0.125,2012-04-30,0.0,1.298203402831142,0.144703561831885,BauerSwanson2023_MPS_FRBSF,True,statement,,0.0,1.0377035667898893,1.3264637425711252
FOMC20120620,2012-06-20,2012-06-20 12:30:00,True,False,0.125,0.125,2012-06-25,0.0,2.865960499404993,3.4196564276282877,BauerSwanson2023_MPS_FRBSF,True,statement,,2.4030434102871436,-1.3879442430584104,-4.30311452628137
FOMC20120801,2012-08-01,2012-08-01 14:15:00,True,False,0.125,0.125,2012-08-06,0.0,2.274299229419881,1.051198305885582,BauerSwanson2023_MPS_FRBSF,True,statement,,1.8456407316691854,2.6042224574951733,0.8452229913711874
FOMC20120913,2012-09-13,2012-09-13 12:30:00,True,False,0.125,0.125,2012-09-18,0.0,2.3967517079256933,-0.6768331510817065,BauerSwanson2023_MPS_FRBSF,True,statement,,2.7693991349210485,6.540507543385367,7.755891401093157
FOMC20121024,2012-10-24,2012-10-24 14:15:00,True,False,0.125,0.125,2012-10-29,0.0,0.8949178536613452,-0.6970015570224778,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.3696127989994268,-0.6628812459441921,0.2369164697022793
FOMC20121212,2012-12-12,2012-12-12 12:30:00,True,False,0.125,0.125,2012-12-17,0.0,0.40683896939853226,-1.20752441515516,BauerSwanson2023_MPS_FRBSF,True,statement,,0.0,1.387746454298462,3.436712858045101
FOMC20130130,2013-01-30,2013-01-30 14:15:00,True,False,0.125,0.125,2013-02-04,0.0,0.5787240699270754,-1.352328429286074,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.5542758872270571,-0.8937621832358675,-0.904526390162505
FOMC20130320,2013-03-20,2013-03-20 14:00:00,True,False,0.125,0.125,2013-03-25,0.0,1.165991137363973,-1.2301361565007152,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.18472562405544843,-0.4458311470904231,-0.6566610049752739
FOMC20130501,2013-05-01,2013-05-01 14:00:00,True,False,0.125,0.125,2013-05-06,0.0,0.7611815612675321,0.051248229303208284,BauerSwanson2023_MPS_FRBSF,True,statement,,0.3690151120375195,1.0196415663401381,1.399513794410866
FOMC20130619,2013-06-19,2013-06-19 14:00:00,True,False,0.125,0.125,2013-06-24,0.0,1.085611105036515,-0.002811761798215441,BauerSwanson2023_MPS_FRBSF,True,statement,,2.032727083224764,5.5442794038516885,3.9155323653962486
FOMC20130731,2013-07-31,2013-07-31 14:00:00,True,False,0.125,0.125,2013-08-05,0.0,0.5829933501986241,0.49081528014150455,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.5545364531762988,-2.56956920486953,-1.9726813590449956
FOMC20130918,2013-09-18,2013-09-18 14:00:00,True,False,0.125,0.125,2013-09-23,0.0,-0.3920061722485202,-0.964338726904775,BauerSwanson2023_MPS_FRBSF,True,statement,,-3.7025379123456146,-11.267177490265041,-6.958816994215224
FOMC20131030,2013-10-30,2013-10-30 14:00:00,True,False,0.125,0.125,2013-11-04,0.0,0.8827785942032457,-1.1388167654038521,BauerSwanson2023_MPS_FRBSF,True,statement,,0.5541716608473605,3.6825727442689185,3.0884913845777833
FOMC20131218,2013-12-18,2013-12-18 14:00:00,True,False,0.125,0.125,2013-12-23,0.0,1.1855107112866878,-1.3958306490834649,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.1100109437698682,-0.4744129890709695,0.9297826422074918
FOMC20140129,2014-01-29,2014-01-29 14:00:00,True,False,0.125,0.125,2014-02-03,0.0,0.8364368677533439,1.1259099734993,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.18496977277465082,-0.7050087398297306,-1.8880818853237717
FOMC20140319,2014-03-19,2014-03-19 14:00:00,True,False,0.125,0.125,2014-03-24,0.0,2.5487715923035963,0.43232551993392576,BauerSwanson2023_MPS_FRBSF,True,statement,,6.117886178861788,6.108447531679817,3.2571021421347797
FOMC20140430,2014-04-30,2014-04-30 14:00:00,True,False,0.125,0.125,2014-05-05,0.0,1.158548880962471,-0.6480305573418413,BauerSwanson2023_MPS_FRBSF,True,statement,,0.3703773191578069,0.6333148628567111,0.6202413687748243
FOMC20140618,2014-06-18,2014-06-18 14:00:00,True,False,0.125,0.125,2014-06-23,0.0,1.6713541455467689,1.169381582373922,BauerSwanson2023_MPS_FRBSF,True,statement,,1.6710444027517197,0.8706807600352334,-1.2279379292490902
FOMC20140730,2014-07-30,2014-07-30 14:00:00,True,False,0.125,0.125,2014-08-04,0.0,0.2534390805879948,-0.2773696290569921,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.7427424818887789,-1.1049994334562945,-1.3799208260833224
FOMC20140917,2014-09-17,2014-09-17 14:00:00,True,False,0.125,0.125,2014-09-22,0.0,2.477785566089332,3.728890836242925,BauerSwanson2023_MPS_FRBSF,True,statement,,3.7216865586073906,2.8508114777835134,1.4815771873289962
FOMC20141029,2014-10-29,2014-10-29 14:00:00,True,False,0.125,0.125,2014-11-03,0.0,3.305929168837803,4.773308619697925,BauerSwanson2023_MPS_FRBSF,True,statement,,4.077552509511649,3.4939320083419183,0.5856036556399256
FOMC20141217,2014-12-17,2014-12-17 14:00:00,True,False,0.125,0.125,2014-12-22,0.0,-5.302908156634407,-4.034868037016188,BauerSwanson2023_MPS_FRBSF,True,statement,,-7.254390993902122,-2.8461538461538463,0.24112134166392635
FOMC20150128,2015-01-28,2015-01-28 14:00:00,True,False,0.125,0.125,2015-02-02,0.0,-0.1396589588353958,1.882919882907142,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.29853546672226,-1.4270171577209745,-1.3859442481350608
FOMC20150318,2015-03-18,2015-03-18 14:00:00,True,False,0.125,0.125,2015-03-23,0.0,-6.47727916879685,-5.536050118368419,BauerSwanson2023_MPS_FRBSF,True,statement,,-8.195747342088806,-5.2777186368930575,-4.16635017090771
FOMC20150429,2015-04-29,2015-04-29 14:00:00,True,False,0.125,0.125,2015-05-04,0.0,0.565363584050716,1.830849215075929,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.18568301454109554,-0.15250222461742846,-0.5721589996055687
FOMC20150617,2015-06-17,2015-06-17 14:00:00,True,False,0.125,0.125,2015-06-22,0.0,-3.806704486856898,-5.107212023630499,BauerSwanson2023_MPS_FRBSF,True,statement,,-5.033199562203576,-5.311209050614632,-4.304497246960571
FOMC20150729,2015-07-29,2015-07-29 14:00:00,True,False,0.125,0.125,2015-08-03,0.0,-0.33779446661206775,2.025825937948116,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.4880120921505264,-1.6247237291541088,-1.7165025937278942
FOMC20150917,2015-09-17,2015-09-17 14:00:00,True,False,0.125,0.125,2015-09-22,0.0,-5.824531337355863,-3.6654556709115256,BauerSwanson2023_MPS_FRBSF,True,statement,,-5.404982799958303,-3.779458428967403,-1.2815828631200554
FOMC20151028,2015-10-28,2015-10-28 14:00:00,True,False,0.125,0.125,2015-11-02,0.0,5.324370606335366,6.299781216505018,BauerSwanson2023_MPS_FRBSF,True,statement,,5.95121442718649,3.050902708124373,-0.4356675675477723
FOMC20151216,2015-12-16,2015-12-16 14:00:00,True,False,0.125,0.375,2015-12-21,25.0,2.867484526331637,3.898968066254326,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.5616659716430358,-1.9496689407359946,-3.7166944748660424
FOMC20160127,2016-01-27,2016-01-27 14:00:00,True,False,0.375,0.375,2016-02-01,0.0,-2.295904349264405,-0.7820052269825304,BauerSwanson2023_MPS_FRBSF,True,statement,,-3.7320823560072975,-2.283888749686795,-1.430418017702217
FOMC20160316,2016-03-16,2016-03-16 14:00:00,True,False,0.375,0.375,2016-03-21,0.0,-8.244695800074016,-8.486062367759448,BauerSwanson2023_MPS_FRBSF,True,statement,,-9.351055512118844,-6.850198474811857,-2.882842267531485
FOMC20160427,2016-04-27,2016-04-27 14:00:00,True,False,0.375,0.375,2016-05-02,0.0,1.8050904379405819,0.07382747196882644,BauerSwanson2023_MPS_FRBSF,True,statement,,1.4923638259056555,0.45301177677934495,-0.4206935676257528
FOMC20160615,2016-06-15,2016-06-15 14:00:00,True,False,0.375,0.375,2016-06-20,0.0,-3.957642822613571,-4.198971187714604,BauerSwanson2023_MPS_FRBSF,True,statement,,-5.024809757114563,-2.7337761242477963,-0.6633326622181316
FOMC20160727,2016-07-27,2016-07-27 14:00:00,True,False,0.375,0.375,2016-08-01,0.0,1.551646920385862,0.33645265101430544,BauerSwanson2023_MPS_FRBSF,True,statement,,0.5585322631085166,-0.6625575505009547,-1.2944531625070759
FOMC20160921,2016-09-21,2016-09-21 14:00:00,True,False,0.375,0.375,2016-09-26,0.0,-2.31420269676886,-1.897479624846609,BauerSwanson2023_MPS_FRBSF,True,statement,,-4.478186082877248,-3.2159812103343155,-2.990702815161563
FOMC20161102,2016-11-02,2016-11-02 14:00:00,True,False,0.375,0.375,2016-11-07,0.0,1.1542796006909228,1.294176310893675,BauerSwanson2023_MPS_FRBSF,True,statement,,0.5596038571800888,0.30058179543321867,1.0419528076333326
FOMC20161214,2016-12-14,2016-12-14 14:00:00,True,False,0.375,0.625,2016-12-19,25.0,4.684785985733802,3.802928969860147,BauerSwanson2023_MPS_FRBSF,True,statement,,6.770409759149203,6.354795228077246,3.651692901692902
FOMC20170201,2017-02-01,2017-02-01 14:00:00,True,False,0.625,0.625,2017-02-06,0.0,-1.396160133303073,-1.082978533163694,BauerSwanson2023_MPS_FRBSF,True,statement,,-2.8195610239299307,-0.9510938700454676,0.3852601284694922
FOMC20170315,2017-03-15,2017-03-15 14:00:00,True,False,0.625,0.875,2017-03-20,25.0,-5.097470070253262,-4.47768683037415,BauerSwanson2023_MPS_FRBSF,True,statement,,-6.981387831708462,-5.187839250406157,-1.964287040682171
FOMC20170503,2017-05-03,2017-05-03 14:00:00,True,False,0.875,0.875,2017-05-08,0.0,2.082081951118068,3.870623611876857,BauerSwanson2023_MPS_FRBSF,True,statement,,1.3167196705072728,1.486297838089369,1.1323054646463901
FOMC20170614,2017-06-14,2017-06-14 14:00:00,True,False,0.875,1.125,2017-06-19,25.0,2.853027736313682,3.3922699169138,BauerSwanson2023_MPS_FRBSF,True,statement,,3.0108440644387677,1.3120927955409936,0.29432959807439696
FOMC20170726,2017-07-26,2017-07-26 14:00:00,True,False,1.125,1.125,2017-07-31,0.0,-0.3393184935387119,-1.496316236373322,BauerSwanson2023_MPS_FRBSF,True,statement,,-2.0718978102189776,-1.5617733197581607,-0.15111600056113822
FOMC20170920,2017-09-20,2017-09-20 14:00:00,True,False,1.125,1.125,2017-09-25,0.0,5.80400776613257,6.3309797020998895,BauerSwanson2023_MPS_FRBSF,True,statement,,4.7162148070907195,3.7439061164999754,2.017332833064807
FOMC20171101,2017-11-01,2017-11-01 14:00:00,True,False,1.125,1.125,2017-11-06,0.0,1.3636989223555969,2.0305278312919652,BauerSwanson2023_MPS_FRBSF,True,statement,,0.37841276462613416,0.47183204953934454,0.45244445757940693
FOMC20171213,2017-12-13,2017-12-13 14:00:00,True,False,1.125,1.375,2017-12-18,25.0,0.0824094256295492,-0.164149079603168,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.520832246962507,-1.5024230599786015,-0.9001546277888226
FOMC20180131,2018-01-31,2018-01-31 14:00:00,True,False,1.375,1.375,2018-02-05,0.0,1.624584696311818,0.3413748163650423,BauerSwanson2023_MPS_FRBSF,True,statement,,0.955512673411912,1.3823172581134366,1.8175721492388281
FOMC20180321,2018-03-21,2018-03-21 14:00:00,True,False,1.375,1.625,2018-03-26,25.0,0.3555165396009934,0.03591184391523046,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.7675376832003338,1.897549547267777,2.6164834174477285
FOMC20180502,2018-05-02,2018-05-02 14:00:00,True,False,1.625,1.625,2018-05-07,0.0,0.18202533158868278,1.7651453575249152,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.9611913828177977,-1.1601241763811454,-0.16383773264507212
FOMC20180613,2018-06-13,2018-06-13 14:00:00,True,False,1.625,1.875,2018-06-18,25.0,2.887292145242371,2.668415018402907,BauerSwanson2023_MPS_FRBSF,True,statement,,4.236607375723749,2.987455651292448,2.5488222569402716
FOMC20180801,2018-08-01,2018-08-01 14:00:00,True,False,1.875,1.875,2018-08-06,0.0,0.44565635888980903,0.5908842107191347,BauerSwanson2023_MPS_FRBSF,True,statement,,0.0,-0.4152627242187996,-0.4129909433791811
FOMC20180926,2018-09-26,2018-09-26 14:00:00,True,False,1.875,2.125,2018-10-01,25.0,0.4526708925062622,0.8590342533933978,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.5803119620220146,-0.3341577879249112,0.5055399883686679
FOMC20181108,2018-11-08,2018-11-08 14:00:00,True,False,2.125,2.125,2018-11-13,0.0,1.681113932508126,1.999799437100521,BauerSwanson2023_MPS_FRBSF,True,statement,,0.7751865184953305,0.5895403919178064,0.5195094506029226
FOMC20181219,2018-12-19,2018-12-19 14:00:00,True,False,2.125,2.375,2018-12-24,25.0,2.965432382870117,6.176948451975297,BauerSwanson2023_MPS_FRBSF,True,statement,,0.3851069379238393,-1.5529387956439802,-2.591629899849437
FOMC20190130,2019-01-30,2019-01-30 14:00:00,True,False,2.375,2.375,2019-02-04,0.0,-1.963239045460708,-0.7441497044599557,BauerSwanson2023_MPS_FRBSF,True,statement,,-4.325804600698972,-2.4316028798787417,-0.7231281322462413
FOMC20190320,2019-03-20,2019-03-20 14:00:00,True,False,2.375,2.375,2019-03-25,0.0,-2.70331950090872,-0.6658895019254149,BauerSwanson2023_MPS_FRBSF,True,statement,,-6.038493636553307,-4.80375577374492,-3.3430111058036776
FOMC20190501,2019-05-01,2019-05-01 14:00:00,True,False,2.375,2.375,2019-05-06,0.0,-3.738035991202492,-3.294661528547486,BauerSwanson2023_MPS_FRBSF,True,statement,,-5.066291138580295,-2.462527576426095,-0.6286666318794772
FOMC20190619,2019-06-19,2019-06-19 14:00:00,True,False,2.375,2.375,2019-06-24,0.0,-7.928804816848131,-4.348478099501456,BauerSwanson2023_MPS_FRBSF,True,statement,,-7.487615372581738,-4.156150726384651,-3.0459105932234576
FOMC20190731,2019-07-31,2019-07-31 14:00:00,True,False,2.375,2.125,2019-08-05,-25.0,0.5759788165821709,0.5437118376253021,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.0949363788068419,-0.07700908543318943,-0.14860790398729243
FOMC20190918,2019-09-18,2019-09-18 14:00:00,True,False,2.125,1.875,2019-09-23,-25.0,4.444573687081797,5.202630179024741,BauerSwanson2023_MPS_FRBSF,True,statement,,3.50075611409501,2.3403828806254383,1.2075793711572544
FOMC20191011,2019-10-11,2019-10-11 11:00:00,False,True,1.875,1.875,2019-10-16,0.0,0.41997769692073816,1.880117201605413,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.85102721868808,-0.15049242282038766,0.2130283745913125
FOMC20191030,2019-10-30,2019-10-30 14:00:00,True,False,1.875,1.625,2019-11-04,-25.0,2.411208497943648,3.2310556130722707,BauerSwanson2023_MPS_FRBSF,True,statement,,1.0408280321201377,-0.07552957083479392,-0.8594332315157185
FOMC20191211,2019-12-11,2019-12-11 14:00:00,True,False,1.625,1.625,2019-12-16,0.0,0.5068825981427146,0.803695015798992,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.7565439566169568,-0.4545761905358193,0.0
FOMC20200129,2020-01-29,2020-01-29 14:00:00,True,False,1.625,1.625,2020-02-03,0.0,1.3636989223555969,2.5097704563033547,BauerSwanson2023_MPS_FRBSF,True,statement,,0.2829249217935349,-0.37306437703873124,-0.49144117261757475
FOMC20200303,2020-03-03,2020-03-03 10:00:00,False,True,1.625,1.125,2020-03-08,-50.0,-14.33056674664805,,BauerSwanson2023_MPS_FRBSF,True,statement,,-8.573364607766482,-4.386180832680664,-2.36347743849141
FOMC20200315,2020-03-15,2020-03-15 17:00:00,False,True,1.125,0.125,2020-03-18,-100.0,-21.28820585527473,,BauerSwanson2023_MPS_FRBSF,True,statement,,-16.88486996403815,-13.33698071447223,-12.444007662671538
FOMC20200319,2020-03-19,2020-03-19 09:00:00,False,True,0.125,0.125,2020-03-22,0.0,-3.241048420851439,,BauerSwanson2023_MPS_FRBSF,True,press_release,Federal Reserve announces the establishment of temporary U.S. dollar liquidity arrangements with other central banks,-1.295512586647209,-2.8062252743151452,-3.589421828950859
FOMC20200323,2020-03-23,2020-03-23 08:00:00,False,True,0.125,0.125,2020-03-28,0.0,-2.404708296905838,,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.4775380446112154,-5.548002976928802,-5.701677716429683
FOMC20200331,2020-03-31,2020-03-31 08:30:00,False,True,0.125,0.125,2020-04-05,0.0,-0.6326566045089596,,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.3695033613007452,0.06985333316802837,0.1857604073331342
FOMC20200429,2020-04-29,2020-04-29 14:00:00,True,False,0.125,0.125,2020-05-04,0.0,0.2900210200765392,,BauerSwanson2023_MPS_FRBSF,True,statement,,0.46184272239303764,1.2541830891648695,1.8309839180871885
FOMC20200610,2020-06-10,2020-06-10 14:00:00,True,False,0.125,0.125,2020-06-15,0.0,0.5068825981427146,,BauerSwanson2023_MPS_FRBSF,True,statement,,-1.106884152378967,-1.4711059325185314,0.25385470402143245
FOMC20200729,2020-07-29,2020-07-29 14:00:00,True,False,0.125,0.125,2020-08-03,0.0,0.1569533090392728,,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.276451276706618,-0.7619141979589814,-0.7951096360593425
FOMC20200827,2020-08-27,2020-08-27 09:10:00,False,True,0.125,0.125,2020-09-01,0.0,0.7937779207755673,,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.27655028660760816,-0.902642472918371,-1.249785934467405
FOMC20200916,2020-09-16,2020-09-16 14:00:00,True,False,0.125,0.125,2020-09-21,0.0,0.8364368677533439,,BauerSwanson2023_MPS_FRBSF,True,statement,,0.0,0.41608452239397536,1.3854053168685594
FOMC20201105,2020-11-05,2020-11-05 14:00:00,True,False,0.125,0.125,2020-11-10,0.0,0.5696328643222645,,BauerSwanson2023_MPS_FRBSF,True,statement,,-0.1843512245961438,0.1394501326325706,0.06413147689709943
FOMC20201216,2020-12-16,2020-12-16 14:00:00,True,False,0.125,0.125,2020-12-21,0.0,0.9631586265307037,,BauerSwanson2023_MPS_FRBSF,True,statement,,0.27640437727983325,1.7576584397866797,2.6618911586109877
